"Id","SalePrice"
2849,197838.124669467
2850,279674.9199215
2851,212237.193984213
2852,235949.26722694
2853,233287.165346538
2854,138472.481483811
2855,202127.717328833
2856,195820.045766234
2857,183207.978724639
2858,203678.714172461
2859,112054.031095503
2860,129916.068324496
2861,127217.177792636
2862,188011.898784001
2863,126122.029345094
2864,245469.470093833
2865,140593.800789932
2866,139217.31651734
2867,101681.880903876
2868,94600.2586485284
2869,102719.004217001
2870,121609.746536047
2871,83979.9333201841
2872,50206.3359462373
2873,99780.2377205224
2874,140754.59891605
2875,114157.423261684
2876,166759.182365737
2877,149749.821089449
2878,175217.882367356
2879,138175.455213829
2880,102577.892640105
2881,149907.800345443
2882,175729.398968316
2883,194895.053514155
2884,198786.174578117
2885,188137.785760548
2886,236951.936998309
2887,93682.4203180579
2888,139349.125549306
2889,55298.0659170755
2890,82372.8106539686
2891,137646.77299796
2892,45438.3559533594
2893,83379.480736246
2894,59283.4930611537
2895,329695.010139016
2896,278151.554118479
2897,208886.098714664
2898,142669.241980754
2899,203824.066431959
2900,161181.018624228
2901,215365.984337843
2902,187088.907207177
2903,325350.616236104
2904,353557.151604658
2905,89085.6856823793
2906,199448.452904549
2907,107810.533736006
2908,130564.389863069
2909,140780.43302233
2910,76077.9006848079
2911,82005.6165208902
2912,145895.90167163
2913,80399.494215711
2914,75793.2446687404
2915,86245.3698367438
2916,80041.2735911275
2917,171632.056094036
2918,115796.814424355
2919,218516.586125589
